reading_id,meter_id,user_id,timestamp,cumulative_reading,hourly_consumption_liters,daily_consumption_liters,monthly_consumption_liters,temperature_celsius,quality_score,data_source,is_validated,created_at,anomaly_ground_truth,anomaly_type
2870,2,2,2026-06-30T13:00:00,66625.44,0.0,2.4,28427.84,32.13,85,estimated,True,2026-06-30T13:02:00,True,low
2871,2,2,2026-06-30T14:00:00,66625.44,0.0,2.4,28427.84,32.2,85,estimated,True,2026-06-30T14:02:00,True,low
2872,2,2,2026-06-30T15:00:00,66625.44,0.0,2.4,28427.84,31.87,85,estimated,True,2026-06-30T15:02:00,True,low
2873,2,2,2026-06-30T16:00:00,66625.44,0.0,2.4,28427.84,32.98,85,estimated,True,2026-06-30T16:02:00,True,low
2874,2,2,2026-06-30T17:00:00,66625.44,0.0,2.4,28427.84,31.77,85,estimated,True,2026-06-30T17:02:00,True,low
2875,2,2,2026-06-30T18:00:00,66625.44,0.0,2.4,28427.84,31.7,85,estimated,True,2026-06-30T18:02:00,True,low
2876,2,2,2026-06-30T19:00:00,66625.44,0.0,2.4,28427.84,30.16,85,estimated,True,2026-06-30T19:02:00,True,low
2877,2,2,2026-06-30T20:00:00,66625.44,0.0,2.4,28427.84,28.92,85,estimated,True,2026-06-30T20:02:00,True,low
2878,2,2,2026-06-30T21:00:00,66626.64,1.2,2.4,28427.84,27.48,85,estimated,True,2026-06-30T21:02:00,True,low
2879,2,2,2026-06-30T22:00:00,66626.64,0.0,2.4,28427.84,26.16,85,estimated,True,2026-06-30T22:02:00,True,low
2880,2,2,2026-06-30T23:00:00,66627.84,1.2,2.4,28427.84,26.05,85,estimated,True,2026-06-30T23:02:00,True,low
2881,2,2,2026-07-01T00:00:00,66627.84,0.0,0.0,28655.576,24.29,85,estimated,True,2026-07-01T00:02:00,True,low
2882,2,2,2026-07-01T01:00:00,66627.84,0.0,0.0,28655.576,22.72,85,estimated,True,2026-07-01T01:02:00,True,low
2883,2,2,2026-07-01T02:00:00,66627.84,0.0,0.0,28655.576,22.96,85,estimated,True,2026-07-01T02:02:00,True,low
2884,2,2,2026-07-01T03:00:00,66627.84,0.0,0.0,28655.576,22.73,85,estimated,True,2026-07-01T03:02:00,True,low
2885,2,2,2026-07-01T04:00:00,66627.84,0.0,0.0,28655.576,22.9,85,estimated,True,2026-07-01T04:02:00,True,low
2886,2,2,2026-07-01T05:00:00,66627.84,0.0,0.0,28655.576,23.31,85,estimated,True,2026-07-01T05:02:00,True,low
2887,2,2,2026-07-01T06:00:00,66627.84,0.0,0.0,28655.576,23.56,85,estimated,True,2026-07-01T06:02:00,True,low
2888,2,2,2026-07-01T07:00:00,66627.84,0.0,0.0,28655.576,24.62,85,estimated,True,2026-07-01T07:02:00,True,low
2889,2,2,2026-07-01T08:00:00,66627.84,0.0,0.0,28655.576,26.55,85,estimated,True,2026-07-01T08:02:00,True,low
2890,2,2,2026-07-01T09:00:00,66627.84,0.0,0.0,28655.576,27.51,85,estimated,True,2026-07-01T09:02:00,True,low
2891,2,2,2026-07-01T10:00:00,66627.84,0.0,0.0,28655.576,28.43,85,estimated,True,2026-07-01T10:02:00,True,low
2892,2,2,2026-07-01T11:00:00,66627.84,0.0,0.0,28655.576,30.79,85,estimated,True,2026-07-01T11:02:00,True,low
2893,2,2,2026-07-01T12:00:00,66627.84,0.0,0.0,28655.576,31.44,85,estimated,True,2026-07-01T12:02:00,True,low
2894,2,2,2026-07-01T13:00:00,66627.84,0.0,0.0,28655.576,31.47,85,estimated,True,2026-07-01T13:02:00,True,low
2895,2,2,2026-07-01T14:00:00,66627.84,0.0,0.0,28655.576,32.79,85,estimated,True,2026-07-01T14:02:00,True,low
2896,2,2,2026-07-01T15:00:00,66627.84,0.0,0.0,28655.576,31.89,85,estimated,True,2026-07-01T15:02:00,True,low
2897,2,2,2026-07-01T16:00:00,66627.84,0.0,0.0,28655.576,32.09,85,estimated,True,2026-07-01T16:02:00,True,low
2898,2,2,2026-07-01T17:00:00,66627.84,0.0,0.0,28655.576,31.58,85,estimated,True,2026-07-01T17:02:00,True,low
2899,2,2,2026-07-01T18:00:00,66627.84,0.0,0.0,28655.576,30.82,85,estimated,True,2026-07-01T18:02:00,True,low
2900,2,2,2026-07-01T19:00:00,66627.84,0.0,0.0,28655.576,29.85,85,estimated,True,2026-07-01T19:02:00,True,low
2901,2,2,2026-07-01T20:00:00,66627.84,0.0,0.0,28655.576,28.81,85,estimated,True,2026-07-01T20:02:00,True,low
2902,2,2,2026-07-01T21:00:00,66627.84,0.0,0.0,28655.576,27.29,85,estimated,True,2026-07-01T21:02:00,True,low
2903,2,2,2026-07-01T22:00:00,66627.84,0.0,0.0,28655.576,26.11,85,estimated,True,2026-07-01T22:02:00,True,low
2904,2,2,2026-07-01T23:00:00,66627.84,0.0,0.0,28655.576,25.35,85,estimated,True,2026-07-01T23:02:00,True,low
2905,2,2,2026-07-02T00:00:00,66627.84,0.0,0.0,28655.576,23.31,85,estimated,True,2026-07-02T00:02:00,True,low
2906,2,2,2026-07-02T01:00:00,66627.84,0.0,0.0,28655.576,23.82,85,estimated,True,2026-07-02T01:02:00,True,low
2907,2,2,2026-07-02T02:00:00,66627.84,0.0,0.0,28655.576,22.48,85,estimated,True,2026-07-02T02:02:00,True,low
2908,2,2,2026-07-02T03:00:00,66627.84,0.0,0.0,28655.576,21.62,85,estimated,True,2026-07-02T03:02:00,True,low
2909,2,2,2026-07-02T04:00:00,66627.84,0.0,0.0,28655.576,22.85,85,estimated,True,2026-07-02T04:02:00,True,low
2910,2,2,2026-07-02T05:00:00,66627.84,0.0,0.0,28655.576,22.26,85,estimated,True,2026-07-02T05:02:00,True,low
2911,2,2,2026-07-02T06:00:00,66627.84,0.0,0.0,28655.576,23.45,85,estimated,True,2026-07-02T06:02:00,True,low
2912,2,2,2026-07-02T07:00:00,66627.84,0.0,0.0,28655.576,24.94,85,estimated,True,2026-07-02T07:02:00,True,low
2913,2,2,2026-07-02T08:00:00,66627.84,0.0,0.0,28655.576,25.95,85,estimated,True,2026-07-02T08:02:00,True,low
2914,2,2,2026-07-02T09:00:00,66627.84,0.0,0.0,28655.576,27.33,85,estimated,True,2026-07-02T09:02:00,True,low
2915,2,2,2026-07-02T10:00:00,66627.84,0.0,0.0,28655.576,29.43,85,estimated,True,2026-07-02T10:02:00,True,low
2916,2,2,2026-07-02T11:00:00,66627.84,0.0,0.0,28655.576,29.31,85,estimated,True,2026-07-02T11:02:00,True,low
2917,2,2,2026-07-02T12:00:00,66627.84,0.0,0.0,28655.576,31.19,85,estimated,True,2026-07-02T12:02:00,True,low
2918,2,2,2026-07-02T13:00:00,66627.84,0.0,0.0,28655.576,31.26,85,estimated,True,2026-07-02T13:02:00,True,low
2919,2,2,2026-07-02T14:00:00,66627.84,0.0,0.0,28655.576,31.78,85,estimated,True,2026-07-02T14:02:00,True,low
2920,2,2,2026-07-02T15:00:00,66627.84,0.0,0.0,28655.576,31.58,85,estimated,True,2026-07-02T15:02:00,True,low
2921,2,2,2026-07-02T16:00:00,66627.84,0.0,0.0,28655.576,32.28,85,estimated,True,2026-07-02T16:02:00,True,low
2922,2,2,2026-07-02T17:00:00,66627.84,0.0,0.0,28655.576,31.94,85,estimated,True,2026-07-02T17:02:00,True,low
2923,2,2,2026-07-02T18:00:00,66627.84,0.0,0.0,28655.576,30.82,85,estimated,True,2026-07-02T18:02:00,True,low
2924,2,2,2026-07-02T19:00:00,66627.84,0.0,0.0,28655.576,29.76,85,estimated,True,2026-07-02T19:02:00,True,low
2925,2,2,2026-07-02T20:00:00,66627.84,0.0,0.0,28655.576,27.89,85,estimated,True,2026-07-02T20:02:00,True,low
2926,2,2,2026-07-02T21:00:00,66627.84,0.0,0.0,28655.576,27.7,85,estimated,True,2026-07-02T21:02:00,True,low
2927,2,2,2026-07-02T22:00:00,66627.84,0.0,0.0,28655.576,26.22,85,estimated,True,2026-07-02T22:02:00,True,low
2928,2,2,2026-07-02T23:00:00,66627.84,0.0,0.0,28655.576,24.91,85,estimated,True,2026-07-02T23:02:00,True,low
2929,2,2,2026-07-03T00:00:00,66631.074,3.234,925.206,28655.576,23.4,98,estimated,True,2026-07-03T00:02:00,False,none
2930,2,2,2026-07-03T01:00:00,66631.074,0.0,925.206,28655.576,22.5,98,estimated,True,2026-07-03T01:02:00,False,none
2931,2,2,2026-07-03T02:00:00,66631.074,0.0,925.206,28655.576,22.24,98,estimated,True,2026-07-03T02:02:00,False,none
2932,2,2,2026-07-03T03:00:00,66631.074,0.0,925.206,28655.576,21.56,98,estimated,True,2026-07-03T03:02:00,False,none
2933,2,2,2026-07-03T04:00:00,66631.074,0.0,925.206,28655.576,22.07,98,estimated,True,2026-07-03T04:02:00,False,none
2934,2,2,2026-07-03T05:00:00,66637.149,6.075,925.206,28655.576,23.02,98,estimated,True,2026-07-03T05:02:00,False,none
2935,2,2,2026-07-03T06:00:00,66667.763,30.614,925.206,28655.576,22.86,98,estimated,True,2026-07-03T06:02:00,False,none
2936,2,2,2026-07-03T07:00:00,66742.941,75.178,925.206,28655.576,24.1,98,estimated,True,2026-07-03T07:02:00,False,none
2937,2,2,2026-07-03T08:00:00,66816.327,73.386,925.206,28655.576,26.17,98,estimated,True,2026-07-03T08:02:00,False,none
2938,2,2,2026-07-03T09:00:00,66865.206,48.879,925.206,28655.576,26.85,98,estimated,True,2026-07-03T09:02:00,False,none
2939,2,2,2026-07-03T10:00:00,66901.586,36.38,925.206,28655.576,27.55,98,estimated,True,2026-07-03T10:02:00,False,none
2940,2,2,2026-07-03T11:00:00,66948.893,47.307,925.206,28655.576,29.54,98,estimated,True,2026-07-03T11:02:00,False,none
2941,2,2,2026-07-03T12:00:00,66994.317,45.424,925.206,28655.576,30.25,98,estimated,True,2026-07-03T12:02:00,False,none
2942,2,2,2026-07-03T13:00:00,67029.788,35.471,925.206,28655.576,30.88,98,estimated,True,2026-07-03T13:02:00,False,none
2943,2,2,2026-07-03T14:00:00,67064.919,35.131,925.206,28655.576,31.51,98,estimated,True,2026-07-03T14:02:00,False,none
2944,2,2,2026-07-03T15:00:00,67100.179,35.26,925.206,28655.576,31.87,98,estimated,True,2026-07-03T15:02:00,False,none
2945,2,2,2026-07-03T16:00:00,67140.309,40.13,925.206,28655.576,31.83,98,estimated,True,2026-07-03T16:02:00,False,none
2946,2,2,2026-07-03T17:00:00,67214.176,73.867,925.206,28655.576,31.41,98,estimated,True,2026-07-03T17:02:00,False,none
2947,2,2,2026-07-03T18:00:00,67318.382,104.206,925.206,28655.576,30.2,98,estimated,True,2026-07-03T18:02:00,False,none
2948,2,2,2026-07-03T19:00:00,67409.231,90.849,925.206,28655.576,29.31,98,estimated,True,2026-07-03T19:02:00,False,none
2949,2,2,2026-07-03T20:00:00,67480.469,71.238,925.206,28655.576,28.66,98,estimated,True,2026-07-03T20:02:00,False,none
2950,2,2,2026-07-03T21:00:00,67527.788,47.319,925.206,28655.576,27.17,98,estimated,True,2026-07-03T21:02:00,False,none
2951,2,2,2026-07-03T22:00:00,67543.94,16.152,925.206,28655.576,25.91,98,estimated,True,2026-07-03T22:02:00,False,none
2952,2,2,2026-07-03T23:00:00,67553.046,9.106,925.206,28655.576,23.92,98,estimated,True,2026-07-03T23:02:00,False,none
2953,2,2,2026-07-04T00:00:00,67556.037,2.991,1247.794,28655.576,23.85,98,estimated,True,2026-07-04T00:02:00,False,none
2954,2,2,2026-07-04T01:00:00,67557.76,1.723,1247.794,28655.576,22.54,98,estimated,True,2026-07-04T01:02:00,False,none
2955,2,2,2026-07-04T02:00:00,67557.76,0.0,1247.794,28655.576,22.03,98,estimated,True,2026-07-04T02:02:00,False,none
2956,2,2,2026-07-04T03:00:00,67557.76,0.0,1247.794,28655.576,21.62,98,estimated,True,2026-07-04T03:02:00,False,none
2957,2,2,2026-07-04T04:00:00,67557.76,0.0,1247.794,28655.576,21.57,98,estimated,True,2026-07-04T04:02:00,False,none
2958,2,2,2026-07-04T05:00:00,67566.377,8.617,1247.794,28655.576,22.8,98,estimated,True,2026-07-04T05:02:00,False,none
2959,2,2,2026-07-04T06:00:00,67602.837,36.46,1247.794,28655.576,23.48,98,estimated,True,2026-07-04T06:02:00,False,none
2960,2,2,2026-07-04T07:00:00,67699.204,96.367,1247.794,28655.576,24.86,98,estimated,True,2026-07-04T07:02:00,False,none
2961,2,2,2026-07-04T08:00:00,67811.996,112.792,1247.794,28655.576,25.27,98,estimated,True,2026-07-04T08:02:00,False,none
2962,2,2,2026-07-04T09:00:00,67890.53,78.534,1247.794,28655.576,27.37,98,estimated,True,2026-07-04T09:02:00,False,none
2963,2,2,2026-07-04T10:00:00,67935.156,44.626,1247.794,28655.576,28.24,98,estimated,True,2026-07-04T10:02:00,False,none
2964,2,2,2026-07-04T11:00:00,67983.188,48.032,1247.794,28655.576,29.96,98,estimated,True,2026-07-04T11:02:00,False,none
2965,2,2,2026-07-04T12:00:00,68037.566,54.378,1247.794,28655.576,30.68,98,estimated,True,2026-07-04T12:02:00,False,none
2966,2,2,2026-07-04T13:00:00,68089.787,52.221,1247.794,28655.576,31.73,98,estimated,True,2026-07-04T13:02:00,False,none
2967,2,2,2026-07-04T14:00:00,68134.142,44.355,1247.794,28655.576,32.31,98,estimated,True,2026-07-04T14:02:00,False,none
2968,2,2,2026-07-04T15:00:00,68187.297,53.155,1247.794,28655.576,31.48,98,estimated,True,2026-07-04T15:02:00,False,none
2969,2,2,2026-07-04T16:00:00,68256.912,69.615,1247.794,28655.576,32.42,98,estimated,True,2026-07-04T16:02:00,False,none
2970,2,2,2026-07-04T17:00:00,68343.611,86.699,1247.794,28655.576,31.0,98,estimated,True,2026-07-04T17:02:00,False,none
2971,2,2,2026-07-04T18:00:00,68458.817,115.206,1247.794,28655.576,30.57,98,estimated,True,2026-07-04T18:02:00,False,none
2972,2,2,2026-07-04T19:00:00,68589.941,131.124,1247.794,28655.576,30.15,98,estimated,True,2026-07-04T19:02:00,False,none
2973,2,2,2026-07-04T20:00:00,68692.972,103.031,1247.794,28655.576,27.19,98,estimated,True,2026-07-04T20:02:00,False,none
2974,2,2,2026-07-04T21:00:00,68756.669,63.697,1247.794,28655.576,26.83,98,estimated,True,2026-07-04T21:02:00,False,none
2975,2,2,2026-07-04T22:00:00,68789.304,32.635,1247.794,28655.576,25.53,98,estimated,True,2026-07-04T22:02:00,False,none
2976,2,2,2026-07-04T23:00:00,68800.84,11.536,1247.794,28655.576,24.92,98,estimated,True,2026-07-04T23:02:00,False,none
2977,2,2,2026-07-05T00:00:00,68804.526,3.686,1259.624,28655.576,23.11,98,estimated,True,2026-07-05T00:02:00,False,none
2978,2,2,2026-07-05T01:00:00,68804.526,0.0,1259.624,28655.576,22.46,98,estimated,True,2026-07-05T01:02:00,False,none
2979,2,2,2026-07-05T02:00:00,68804.526,0.0,1259.624,28655.576,21.77,98,estimated,True,2026-07-05T02:02:00,False,none
2980,2,2,2026-07-05T03:00:00,68804.526,0.0,1259.624,28655.576,22.01,98,estimated,True,2026-07-05T03:02:00,False,none
2981,2,2,2026-07-05T04:00:00,68804.526,0.0,1259.624,28655.576,21.86,98,estimated,True,2026-07-05T04:02:00,False,none
2982,2,2,2026-07-05T05:00:00,68812.697,8.171,1259.624,28655.576,22.17,98,estimated,True,2026-07-05T05:02:00,False,none
2983,2,2,2026-07-05T06:00:00,68857.024,44.327,1259.624,28655.576,22.86,98,estimated,True,2026-07-05T06:02:00,False,none
2984,2,2,2026-07-05T07:00:00,68935.324,78.3,1259.624,28655.576,24.07,98,estimated,True,2026-07-05T07:02:00,False,none
2985,2,2,2026-07-05T08:00:00,69008.564,73.24,1259.624,28655.576,25.6,98,estimated,True,2026-07-05T08:02:00,False,none
2986,2,2,2026-07-05T09:00:00,69074.188,65.624,1259.624,28655.576,26.08,98,estimated,True,2026-07-05T09:02:00,False,none
2987,2,2,2026-07-05T10:00:00,69118.64,44.452,1259.624,28655.576,28.11,98,estimated,True,2026-07-05T10:02:00,False,none
2988,2,2,2026-07-05T11:00:00,69168.087,49.447,1259.624,28655.576,28.65,98,estimated,True,2026-07-05T11:02:00,False,none
2989,2,2,2026-07-05T12:00:00,69237.439,69.352,1259.624,28655.576,30.47,98,estimated,True,2026-07-05T12:02:00,False,none
2990,2,2,2026-07-05T13:00:00,69298.116,60.677,1259.624,28655.576,31.1,98,estimated,True,2026-07-05T13:02:00,False,none
2991,2,2,2026-07-05T14:00:00,69335.879,37.763,1259.624,28655.576,31.77,98,estimated,True,2026-07-05T14:02:00,False,none
2992,2,2,2026-07-05T15:00:00,69373.761,37.882,1259.624,28655.576,31.67,98,estimated,True,2026-07-05T15:02:00,False,none
2993,2,2,2026-07-05T16:00:00,69444.038,70.277,1259.624,28655.576,31.57,98,estimated,True,2026-07-05T16:02:00,False,none
2994,2,2,2026-07-05T17:00:00,69549.911,105.873,1259.624,28655.576,31.38,98,estimated,True,2026-07-05T17:02:00,False,none
2995,2,2,2026-07-05T18:00:00,69695.051,145.14,1259.624,28655.576,30.19,98,estimated,True,2026-07-05T18:02:00,False,none
2996,2,2,2026-07-05T19:00:00,69844.043,148.992,1259.624,28655.576,29.2,98,estimated,True,2026-07-05T19:02:00,False,none
2997,2,2,2026-07-05T20:00:00,69953.27,109.227,1259.624,28655.576,28.06,98,estimated,True,2026-07-05T20:02:00,False,none
2998,2,2,2026-07-05T21:00:00,70016.72,63.45,1259.624,28655.576,27.37,98,estimated,True,2026-07-05T21:02:00,False,none
2999,2,2,2026-07-05T22:00:00,70051.075,34.355,1259.624,28655.576,25.57,98,estimated,True,2026-07-05T22:02:00,False,none
3000,2,2,2026-07-05T23:00:00,70060.464,9.389,1259.624,28655.576,24.23,98,estimated,True,2026-07-05T23:02:00,False,none
3001,2,2,2026-07-06T00:00:00,70062.915,2.451,983.891,28655.576,23.89,98,estimated,True,2026-07-06T00:02:00,False,none
3002,2,2,2026-07-06T01:00:00,70062.915,0.0,983.891,28655.576,22.3,98,estimated,True,2026-07-06T01:02:00,False,none
3003,2,2,2026-07-06T02:00:00,70062.915,0.0,983.891,28655.576,21.28,98,estimated,True,2026-07-06T02:02:00,False,none
3004,2,2,2026-07-06T03:00:00,70062.915,0.0,983.891,28655.576,21.46,98,estimated,True,2026-07-06T03:02:00,False,none
3005,2,2,2026-07-06T04:00:00,70062.915,0.0,983.891,28655.576,22.16,98,estimated,True,2026-07-06T04:02:00,False,none
3006,2,2,2026-07-06T05:00:00,70068.36,5.445,983.891,28655.576,22.81,98,estimated,True,2026-07-06T05:02:00,False,none
3007,2,2,2026-07-06T06:00:00,70100.457,32.097,983.891,28655.576,22.68,98,estimated,True,2026-07-06T06:02:00,False,none
3008,2,2,2026-07-06T07:00:00,70158.707,58.25,983.891,28655.576,23.98,98,estimated,True,2026-07-06T07:02:00,False,none
3009,2,2,2026-07-06T08:00:00,70234.556,75.849,983.891,28655.576,25.86,98,estimated,True,2026-07-06T08:02:00,False,none
3010,2,2,2026-07-06T09:00:00,70293.543,58.987,983.891,28655.576,25.84,98,estimated,True,2026-07-06T09:02:00,False,none
3011,2,2,2026-07-06T10:00:00,70326.032,32.489,983.891,28655.576,27.66,98,estimated,True,2026-07-06T10:02:00,False,none
3012,2,2,2026-07-06T11:00:00,70376.129,50.097,983.891,28655.576,28.36,98,estimated,True,2026-07-06T11:02:00,False,none
3013,2,2,2026-07-06T12:00:00,70424.941,48.812,983.891,28655.576,29.59,98,estimated,True,2026-07-06T12:02:00,False,none
3014,2,2,2026-07-06T13:00:00,70467.615,42.674,983.891,28655.576,31.27,98,estimated,True,2026-07-06T13:02:00,False,none
3015,2,2,2026-07-06T14:00:00,70492.529,24.914,983.891,28655.576,31.38,98,estimated,True,2026-07-06T14:02:00,False,none
3016,2,2,2026-07-06T15:00:00,70527.66,35.131,983.891,28655.576,31.25,98,estimated,True,2026-07-06T15:02:00,False,none
3017,2,2,2026-07-06T16:00:00,70575.515,47.855,983.891,28655.576,31.09,98,estimated,True,2026-07-06T16:02:00,False,none
3018,2,2,2026-07-06T17:00:00,70652.054,76.539,983.891,28655.576,31.17,98,estimated,True,2026-07-06T17:02:00,False,none
3019,2,2,2026-07-06T18:00:00,70770.791,118.737,983.891,28655.576,29.62,98,estimated,True,2026-07-06T18:02:00,False,none
3020,2,2,2026-07-06T19:00:00,70867.336,96.545,983.891,28655.576,29.38,98,estimated,True,2026-07-06T19:02:00,False,none
3021,2,2,2026-07-06T20:00:00,70966.027,98.691,983.891,28655.576,28.3,98,estimated,True,2026-07-06T20:02:00,False,none
3022,2,2,2026-07-06T21:00:00,71012.78,46.753,983.891,28655.576,26.0,98,estimated,True,2026-07-06T21:02:00,False,none
3023,2,2,2026-07-06T22:00:00,71035.915,23.135,983.891,28655.576,24.33,98,estimated,True,2026-07-06T22:02:00,False,none
3024,2,2,2026-07-06T23:00:00,71044.355,8.44,983.891,28655.576,24.22,98,estimated,True,2026-07-06T23:02:00,False,none
3025,2,2,2026-07-07T00:00:00,71045.542,1.187,924.982,28655.576,22.55,98,estimated,True,2026-07-07T00:02:00,False,none
3026,2,2,2026-07-07T01:00:00,71045.542,0.0,924.982,28655.576,22.17,98,estimated,True,2026-07-07T01:02:00,False,none
3027,2,2,2026-07-07T02:00:00,71045.542,0.0,924.982,28655.576,21.61,98,estimated,True,2026-07-07T02:02:00,False,none
3028,2,2,2026-07-07T03:00:00,71045.542,0.0,924.982,28655.576,21.19,98,estimated,True,2026-07-07T03:02:00,False,none
3029,2,2,2026-07-07T04:00:00,71045.542,0.0,924.982,28655.576,21.41,98,estimated,True,2026-07-07T04:02:00,False,none
3030,2,2,2026-07-07T05:00:00,71051.162,5.62,924.982,28655.576,21.86,98,estimated,True,2026-07-07T05:02:00,False,none
3031,2,2,2026-07-07T06:00:00,71088.958,37.796,924.982,28655.576,22.38,98,estimated,True,2026-07-07T06:02:00,False,none
3032,2,2,2026-07-07T07:00:00,71151.346,62.388,924.982,28655.576,23.51,98,estimated,True,2026-07-07T07:02:00,False,none
3033,2,2,2026-07-07T08:00:00,71251.007,99.661,924.982,28655.576,24.67,98,estimated,True,2026-07-07T08:02:00,False,none
3034,2,2,2026-07-07T09:00:00,71296.682,45.675,924.982,28655.576,26.57,98,estimated,True,2026-07-07T09:02:00,False,none
3035,2,2,2026-07-07T10:00:00,71332.87,36.188,924.982,28655.576,28.09,98,estimated,True,2026-07-07T10:02:00,False,none
3036,2,2,2026-07-07T11:00:00,71373.044,40.174,924.982,28655.576,28.95,98,estimated,True,2026-07-07T11:02:00,False,none
3037,2,2,2026-07-07T12:00:00,71423.481,50.437,924.982,28655.576,29.59,98,estimated,True,2026-07-07T12:02:00,False,none
3038,2,2,2026-07-07T13:00:00,71472.229,48.748,924.982,28655.576,30.46,98,estimated,True,2026-07-07T13:02:00,False,none
3039,2,2,2026-07-07T14:00:00,71508.832,36.603,924.982,28655.576,30.67,98,estimated,True,2026-07-07T14:02:00,False,none
3040,2,2,2026-07-07T15:00:00,71544.461,35.629,924.982,28655.576,31.31,98,estimated,True,2026-07-07T15:02:00,False,none
3041,2,2,2026-07-07T16:00:00,71587.972,43.511,924.982,28655.576,31.51,98,estimated,True,2026-07-07T16:02:00,False,none
3042,2,2,2026-07-07T17:00:00,71634.176,46.204,924.982,28655.576,31.03,98,estimated,True,2026-07-07T17:02:00,False,none
3043,2,2,2026-07-07T18:00:00,71717.692,83.516,924.982,28655.576,29.6,98,estimated,True,2026-07-07T18:02:00,False,none
3044,2,2,2026-07-07T19:00:00,71809.95,92.258,924.982,28655.576,28.35,98,estimated,True,2026-07-07T19:02:00,False,none
3045,2,2,2026-07-07T20:00:00,71892.506,82.556,924.982,28655.576,27.8,98,estimated,True,2026-07-07T20:02:00,False,none
3046,2,2,2026-07-07T21:00:00,71937.117,44.611,924.982,28655.576,26.45,98,estimated,True,2026-07-07T21:02:00,False,none
3047,2,2,2026-07-07T22:00:00,71960.067,22.95,924.982,28655.576,25.2,98,estimated,True,2026-07-07T22:02:00,False,none
3048,2,2,2026-07-07T23:00:00,71969.337,9.27,924.982,28655.576,24.23,98,estimated,True,2026-07-07T23:02:00,False,none
3049,2,2,2026-07-08T00:00:00,71971.446,2.109,932.243,28655.576,22.6,98,estimated,True,2026-07-08T00:02:00,False,none
3050,2,2,2026-07-08T01:00:00,71971.446,0.0,932.243,28655.576,21.53,98,estimated,True,2026-07-08T01:02:00,False,none
3051,2,2,2026-07-08T02:00:00,71971.446,0.0,932.243,28655.576,21.25,98,estimated,True,2026-07-08T02:02:00,False,none
3052,2,2,2026-07-08T03:00:00,71971.446,0.0,932.243,28655.576,21.13,98,estimated,True,2026-07-08T03:02:00,False,none
3053,2,2,2026-07-08T04:00:00,71971.446,0.0,932.243,28655.576,21.0,98,estimated,True,2026-07-08T04:02:00,False,none
3054,2,2,2026-07-08T05:00:00,71976.537,5.091,932.243,28655.576,21.98,98,estimated,True,2026-07-08T05:02:00,False,none
3055,2,2,2026-07-08T06:00:00,72009.37,32.833,932.243,28655.576,22.49,98,estimated,True,2026-07-08T06:02:00,False,none
3056,2,2,2026-07-08T07:00:00,72068.42,59.05,932.243,28655.576,23.83,98,estimated,True,2026-07-08T07:02:00,False,none
3057,2,2,2026-07-08T08:00:00,72161.48,93.06,932.243,28655.576,25.22,98,estimated,True,2026-07-08T08:02:00,False,none
3058,2,2,2026-07-08T09:00:00,72207.328,45.848,932.243,28655.576,25.67,98,estimated,True,2026-07-08T09:02:00,False,none
3059,2,2,2026-07-08T10:00:00,72241.909,34.581,932.243,28655.576,27.89,98,estimated,True,2026-07-08T10:02:00,False,none
3060,2,2,2026-07-08T11:00:00,72275.974,34.065,932.243,28655.576,27.73,98,estimated,True,2026-07-08T11:02:00,False,none
3061,2,2,2026-07-08T12:00:00,72317.658,41.684,932.243,28655.576,29.56,98,estimated,True,2026-07-08T12:02:00,False,none
3062,2,2,2026-07-08T13:00:00,72357.704,40.046,932.243,28655.576,30.28,98,estimated,True,2026-07-08T13:02:00,False,none
3063,2,2,2026-07-08T14:00:00,72388.002,30.298,932.243,28655.576,31.53,98,estimated,True,2026-07-08T14:02:00,False,none
3064,2,2,2026-07-08T15:00:00,72428.468,40.466,932.243,28655.576,31.55,98,estimated,True,2026-07-08T15:02:00,False,none
3065,2,2,2026-07-08T16:00:00,72477.156,48.688,932.243,28655.576,31.52,98,estimated,True,2026-07-08T16:02:00,False,none
3066,2,2,2026-07-08T17:00:00,72547.583,70.427,932.243,28655.576,29.66,98,estimated,True,2026-07-08T17:02:00,False,none
3067,2,2,2026-07-08T18:00:00,72641.417,93.834,932.243,28655.576,30.07,98,estimated,True,2026-07-08T18:02:00,False,none
3068,2,2,2026-07-08T19:00:00,72747.825,106.408,932.243,28655.576,29.32,98,estimated,True,2026-07-08T19:02:00,False,none
3069,2,2,2026-07-08T20:00:00,72833.621,85.796,932.243,28655.576,27.64,98,estimated,True,2026-07-08T20:02:00,False,none
3070,2,2,2026-07-08T21:00:00,72867.467,33.846,932.243,28655.576,26.25,98,estimated,True,2026-07-08T21:02:00,False,none
3071,2,2,2026-07-08T22:00:00,72893.328,25.861,932.243,28655.576,24.63,98,estimated,True,2026-07-08T22:02:00,False,none
3072,2,2,2026-07-08T23:00:00,72901.58,8.252,932.243,28655.576,23.3,98,estimated,True,2026-07-08T23:02:00,False,none
3073,2,2,2026-07-09T00:00:00,72905.834,4.254,912.397,28655.576,21.92,98,estimated,True,2026-07-09T00:02:00,False,none
3074,2,2,2026-07-09T01:00:00,72906.258,0.424,912.397,28655.576,22.22,98,estimated,True,2026-07-09T01:02:00,False,none
3075,2,2,2026-07-09T02:00:00,72906.258,0.0,912.397,28655.576,21.61,98,estimated,True,2026-07-09T02:02:00,False,none
